algo,diag,dist,expanded,h,heuristic,p,path_len_nodes,relaxed,run_id,seed,time_s,visited,w
astar,False,398.0,4574,200,manhattan,0.2,399,6126,0,3,0.03984640003181994,5454,200
astar,False,398.0,4574,200,manhattan,0.2,399,6126,1,3,0.03637589997379109,5454,200
astar,False,398.0,4574,200,manhattan,0.2,399,6126,2,3,0.035012500011362135,5454,200
astar,False,398.0,4574,200,manhattan,0.2,399,6126,3,3,0.03684570000041276,5454,200
astar,False,398.0,4574,200,manhattan,0.2,399,6126,4,3,0.03586259996518493,5454,200
astar,False,398.0,30329,200,euclidean,0.2,399,30575,0,3,0.29235360003076494,30576,200
astar,False,398.0,30329,200,euclidean,0.2,399,30575,1,3,0.35364649997791275,30576,200
astar,False,398.0,30329,200,euclidean,0.2,399,30575,2,3,0.32804499997291714,30576,200
astar,False,398.0,30329,200,euclidean,0.2,399,30575,3,3,0.3229259000509046,30576,200
astar,False,398.0,30329,200,euclidean,0.2,399,30575,4,3,0.2930816999869421,30576,200
dijkstra,False,inf,1,200,none,0.2,0,0,0,4,7.269997149705887e-05,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,1,4,7.299997378140688e-06,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,2,4,4.799978341907263e-06,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,3,4,4.499976057559252e-06,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,4,4,4.400033503770828e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,0,4,8.79995059221983e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,1,4,4.800036549568176e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,2,4,4.599976819008589e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,3,4,4.699977580457926e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,4,4,4.700035788118839e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,0,4,8.700008038431406e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,1,4,4.900037311017513e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,2,4,5.00003807246685e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,3,4,4.499976057559252e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,4,4,4.599976819008589e-06,1,200
dijkstra,False,398.0,32130,200,none,0.2,399,32129,0,5,0.2858674000017345,32130,200
dijkstra,False,398.0,32130,200,none,0.2,399,32129,1,5,0.32157400000141934,32130,200
dijkstra,False,398.0,32130,200,none,0.2,399,32129,2,5,0.3460069000138901,32130,200
dijkstra,False,398.0,32130,200,none,0.2,399,32129,3,5,0.288526099990122,32130,200
dijkstra,False,398.0,32130,200,none,0.2,399,32129,4,5,0.2921405999804847,32130,200
astar,False,398.0,6279,200,manhattan,0.2,399,8581,0,5,0.06909090001136065,7665,200
astar,False,398.0,6279,200,manhattan,0.2,399,8581,1,5,0.06912239996017888,7665,200
astar,False,398.0,6279,200,manhattan,0.2,399,8581,2,5,0.07882639998570085,7665,200
astar,False,398.0,6279,200,manhattan,0.2,399,8581,3,5,0.07193900004494935,7665,200
astar,False,398.0,6279,200,manhattan,0.2,399,8581,4,5,0.06689539999933913,7665,200
astar,False,398.0,30202,200,euclidean,0.2,399,30467,0,5,0.3136501999688335,30468,200
astar,False,398.0,30202,200,euclidean,0.2,399,30467,1,5,0.31488009996246547,30468,200
astar,False,398.0,30202,200,euclidean,0.2,399,30467,2,5,0.32665350002935156,30468,200
astar,False,398.0,30202,200,euclidean,0.2,399,30467,3,5,0.3821538999909535,30468,200
astar,False,398.0,30202,200,euclidean,0.2,399,30467,4,5,0.32436530000995845,30468,200
dijkstra,False,398.0,31911,200,none,0.2,399,31910,0,6,0.2628833999624476,31911,200
dijkstra,False,398.0,31911,200,none,0.2,399,31910,1,6,0.2448556000017561,31911,200
dijkstra,False,398.0,31911,200,none,0.2,399,31910,2,6,0.2651520000072196,31911,200
dijkstra,False,398.0,31911,200,none,0.2,399,31910,3,6,0.31001049996120855,31911,200
dijkstra,False,398.0,31911,200,none,0.2,399,31910,4,6,0.2904617000021972,31911,200
astar,False,398.0,13344,200,manhattan,0.2,399,17342,0,6,0.14233870001044124,15364,200
astar,False,398.0,13344,200,manhattan,0.2,399,17342,1,6,0.13564570003654808,15364,200
astar,False,398.0,13344,200,manhattan,0.2,399,17342,2,6,0.12428279995219782,15364,200
astar,False,398.0,13344,200,manhattan,0.2,399,17342,3,6,0.12269780004862696,15364,200
astar,False,398.0,13344,200,manhattan,0.2,399,17342,4,6,0.12256230000639334,15364,200
astar,False,398.0,30416,200,euclidean,0.2,399,30674,0,6,0.37816010002279654,30675,200
astar,False,398.0,30416,200,euclidean,0.2,399,30674,1,6,0.3211880000308156,30675,200
astar,False,398.0,30416,200,euclidean,0.2,399,30674,2,6,0.2965009000035934,30675,200
astar,False,398.0,30416,200,euclidean,0.2,399,30674,3,6,0.2820882999803871,30675,200
astar,False,398.0,30416,200,euclidean,0.2,399,30674,4,6,0.3168444000184536,30675,200
dijkstra,False,inf,1,200,none,0.2,0,0,0,7,6.019999273121357e-05,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,1,7,8.100003469735384e-06,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,2,7,5.699985194951296e-06,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,3,7,4.999979864805937e-06,1,200
dijkstra,False,inf,1,200,none,0.2,0,0,4,7,4.799978341907263e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,0,7,1.2399978004395962e-05,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,1,7,1.0300020221620798e-05,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,2,7,9.999959729611874e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,3,7,8.100003469735384e-06,1,200
astar,False,inf,1,200,manhattan,0.2,0,0,4,7,8.400005754083395e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,0,7,1.2499978765845299e-05,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,1,7,9.200011845678091e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,2,7,9.299954399466515e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,3,7,9.200011845678091e-06,1,200
astar,False,inf,1,200,euclidean,0.2,0,0,4,7,9.000010322779417e-06,1,200
dijkstra,False,398.0,31800,200,none,0.2,399,31799,0,8,0.28914250002708286,31800,200
dijkstra,False,398.0,31800,200,none,0.2,399,31799,1,8,0.26665910001611337,31800,200
dijkstra,False,398.0,31800,200,none,0.2,399,31799,2,8,0.2557044999557547,31800,200
dijkstra,False,398.0,31800,200,none,0.2,399,31799,3,8,0.2521616999874823,31800,200
dijkstra,False,398.0,31800,200,none,0.2,399,31799,4,8,0.3121911999769509,31800,200
astar,False,398.0,4691,200,manhattan,0.2,399,6399,0,8,0.05494399997405708,5829,200
astar,False,398.0,4691,200,manhattan,0.2,399,6399,1,8,0.04811089998111129,5829,200
astar,False,398.0,4691,200,manhattan,0.2,399,6399,2,8,0.046165900013875216,5829,200
astar,False,398.0,4691,200,manhattan,0.2,399,6399,3,8,0.08101130003342405,5829,200
astar,False,398.0,4691,200,manhattan,0.2,399,6399,4,8,0.10674650000873953,5829,200
astar,False,398.0,30310,200,euclidean,0.2,399,30571,0,8,0.42237939999904484,30572,200
astar,False,398.0,30310,200,euclidean,0.2,399,30571,1,8,0.7272721000481397,30572,200
astar,False,398.0,30310,200,euclidean,0.2,399,30571,2,8,0.6481657999684103,30572,200
astar,False,398.0,30310,200,euclidean,0.2,399,30571,3,8,0.4318372000125237,30572,200
astar,False,398.0,30310,200,euclidean,0.2,399,30571,4,8,0.447520199988503,30572,200
dijkstra,False,398.0,31839,200,none,0.2,399,31838,0,9,0.5575696000014432,31839,200
dijkstra,False,398.0,31839,200,none,0.2,399,31838,1,9,0.47273340000538155,31839,200
dijkstra,False,398.0,31839,200,none,0.2,399,31838,2,9,0.32063279999420047,31839,200
dijkstra,False,398.0,31839,200,none,0.2,399,31838,3,9,0.283878399990499,31839,200
dijkstra,False,398.0,31839,200,none,0.2,399,31838,4,9,0.43483980000019073,31839,200
astar,False,398.0,13075,200,manhattan,0.2,399,17036,0,9,0.23371770000085235,15003,200
astar,False,398.0,13075,200,manhattan,0.2,399,17036,1,9,0.15256039996165782,15003,200
astar,False,398.0,13075,200,manhattan,0.2,399,17036,2,9,0.17435960000148043,15003,200
astar,False,398.0,13075,200,manhattan,0.2,399,17036,3,9,0.17133169999578968,15003,200
astar,False,398.0,13075,200,manhattan,0.2,399,17036,4,9,0.1721978999557905,15003,200
astar,False,398.0,30470,200,euclidean,0.2,399,30732,0,9,0.4100977999623865,30733,200
astar,False,398.0,30470,200,euclidean,0.2,399,30732,1,9,0.6196595999645069,30733,200
astar,False,398.0,30470,200,euclidean,0.2,399,30732,2,9,0.5066835000179708,30733,200
astar,False,398.0,30470,200,euclidean,0.2,399,30732,3,9,0.46611229999689385,30733,200
astar,False,398.0,30470,200,euclidean,0.2,399,30732,4,9,0.600902300036978,30733,200
dijkstra,False,398.0,31949,200,none,0.2,399,31948,0,10,0.4007364999852143,31949,200
dijkstra,False,398.0,31949,200,none,0.2,399,31948,1,10,0.40415680001024157,31949,200
dijkstra,False,398.0,31949,200,none,0.2,399,31948,2,10,0.4307701999787241,31949,200
dijkstra,False,398.0,31949,200,none,0.2,399,31948,3,10,0.3746322999941185,31949,200
dijkstra,False,398.0,31949,200,none,0.2,399,31948,4,10,0.40460010000970215,31949,200
astar,False,398.0,4810,200,manhattan,0.2,399,6594,0,10,0.11444819997996092,5985,200
astar,False,398.0,4810,200,manhattan,0.2,399,6594,1,10,0.07092759996885434,5985,200
astar,False,398.0,4810,200,manhattan,0.2,399,6594,2,10,0.11405039997771382,5985,200
astar,False,398.0,4810,200,manhattan,0.2,399,6594,3,10,0.11465979996137321,5985,200
astar,False,398.0,4810,200,manhattan,0.2,399,6594,4,10,0.1236658999696374,5985,200
astar,False,398.0,30227,200,euclidean,0.2,399,30484,0,10,0.748803099966608,30485,200
astar,False,398.0,30227,200,euclidean,0.2,399,30484,1,10,0.5725852000177838,30485,200
astar,False,398.0,30227,200,euclidean,0.2,399,30484,2,10,0.44084179995115846,30485,200
astar,False,398.0,30227,200,euclidean,0.2,399,30484,3,10,0.41719589999411255,30485,200
astar,False,398.0,30227,200,euclidean,0.2,399,30484,4,10,0.3676156000001356,30485,200
dijkstra,False,inf,27227,200,none,0.3,0,27226,0,1,0.2416644999757409,27227,200
dijkstra,False,inf,27227,200,none,0.3,0,27226,1,1,0.24083589995279908,27227,200
dijkstra,False,inf,27227,200,none,0.3,0,27226,2,1,0.3255633999942802,27227,200
dijkstra,False,inf,27227,200,none,0.3,0,27226,3,1,0.27064149995567277,27227,200
dijkstra,False,inf,27227,200,none,0.3,0,27226,4,1,0.24635239999042824,27227,200
astar,False,inf,27227,200,manhattan,0.3,0,29341,0,1,0.27959789999295026,27227,200
astar,False,inf,27227,200,manhattan,0.3,0,29341,1,1,0.2941327000153251,27227,200
astar,False,inf,27227,200,manhattan,0.3,0,29341,2,1,0.366111200011801,27227,200
astar,False,inf,27227,200,manhattan,0.3,0,29341,3,1,0.386870100046508,27227,200
astar,False,inf,27227,200,manhattan,0.3,0,29341,4,1,0.3526751000317745,27227,200
astar,False,inf,27227,200,euclidean,0.3,0,27231,0,1,0.49439329997403547,27227,200
astar,False,inf,27227,200,euclidean,0.3,0,27231,1,1,0.6814333999645896,27227,200
astar,False,inf,27227,200,euclidean,0.3,0,27231,2,1,0.48775329999625683,27227,200
astar,False,inf,27227,200,euclidean,0.3,0,27231,3,1,0.35867300000973046,27227,200
astar,False,inf,27227,200,euclidean,0.3,0,27231,4,1,0.33074330003000796,27227,200
dijkstra,False,inf,27306,200,none,0.3,0,27305,0,2,0.28917249996447936,27306,200
dijkstra,False,inf,27306,200,none,0.3,0,27305,1,2,0.24733040004502982,27306,200
dijkstra,False,inf,27306,200,none,0.3,0,27305,2,2,0.23172039998462424,27306,200
dijkstra,False,inf,27306,200,none,0.3,0,27305,3,2,0.23548089998075739,27306,200
dijkstra,False,inf,27306,200,none,0.3,0,27305,4,2,0.2147973999963142,27306,200
astar,False,inf,27306,200,manhattan,0.3,0,29029,0,2,0.30937799997627735,27306,200
astar,False,inf,27306,200,manhattan,0.3,0,29029,1,2,0.29245489998720586,27306,200
astar,False,inf,27306,200,manhattan,0.3,0,29029,2,2,0.25600069999927655,27306,200
astar,False,inf,27306,200,manhattan,0.3,0,29029,3,2,0.2551433000480756,27306,200
astar,False,inf,27306,200,manhattan,0.3,0,29029,4,2,0.31704450002871454,27306,200
astar,False,inf,27306,200,euclidean,0.3,0,27314,0,2,0.4719249999616295,27306,200
astar,False,inf,27306,200,euclidean,0.3,0,27314,1,2,0.3650758999865502,27306,200
astar,False,inf,27306,200,euclidean,0.3,0,27314,2,2,0.32603160000871867,27306,200
astar,False,inf,27306,200,euclidean,0.3,0,27314,3,2,0.2863688000361435,27306,200
astar,False,inf,27306,200,euclidean,0.3,0,27314,4,2,0.3374912000144832,27306,200
dijkstra,False,400.0,27545,200,none,0.3,401,27544,0,3,0.24073179997503757,27545,200
dijkstra,False,400.0,27545,200,none,0.3,401,27544,1,3,0.23106270004063845,27545,200
dijkstra,False,400.0,27545,200,none,0.3,401,27544,2,3,0.222672900010366,27545,200
dijkstra,False,400.0,27545,200,none,0.3,401,27544,3,3,0.22077770001487806,27545,200
dijkstra,False,400.0,27545,200,none,0.3,401,27544,4,3,0.2793923999997787,27545,200
astar,False,400.0,4223,200,manhattan,0.3,401,5135,0,3,0.052279299998190254,4843,200
astar,False,400.0,4223,200,manhattan,0.3,401,5135,1,3,0.05953950004186481,4843,200
astar,False,400.0,4223,200,manhattan,0.3,401,5135,2,3,0.08881330001167953,4843,200
astar,False,400.0,4223,200,manhattan,0.3,401,5135,3,3,0.07071210001595318,4843,200
astar,False,400.0,4223,200,manhattan,0.3,401,5135,4,3,0.056441200023982674,4843,200
astar,False,400.0,23050,200,euclidean,0.3,401,23301,0,3,0.3341024999972433,23302,200
astar,False,400.0,23050,200,euclidean,0.3,401,23301,1,3,0.2864920999854803,23302,200
astar,False,400.0,23050,200,euclidean,0.3,401,23301,2,3,0.4574911000090651,23302,200
astar,False,400.0,23050,200,euclidean,0.3,401,23301,3,3,0.6277250000275671,23302,200
astar,False,400.0,23050,200,euclidean,0.3,401,23301,4,3,0.4065839000395499,23302,200
dijkstra,False,inf,1,200,none,0.3,0,0,0,4,9.929999941959977e-05,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,1,4,1.2000033166259527e-05,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,2,4,6.399990525096655e-06,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,3,4,5.799985956400633e-06,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,4,4,5.799985956400633e-06,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,0,4,9.699957445263863e-06,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,1,4,6.399990525096655e-06,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,2,4,6.099988240748644e-06,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,3,4,5.89998671784997e-06,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,4,4,6.00004568696022e-06,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,0,4,1.0300020221620798e-05,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,1,4,1.0999967344105244e-05,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,2,4,1.0300020221620798e-05,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,3,4,1.1299969628453255e-05,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,4,4,1.1299969628453255e-05,1,200
dijkstra,False,400.0,27608,200,none,0.3,401,27607,0,5,0.27174470003228635,27608,200
dijkstra,False,400.0,27608,200,none,0.3,401,27607,1,5,0.3010987999732606,27608,200
dijkstra,False,400.0,27608,200,none,0.3,401,27607,2,5,0.33131480001611635,27608,200
dijkstra,False,400.0,27608,200,none,0.3,401,27607,3,5,0.42315960000269115,27608,200
dijkstra,False,400.0,27608,200,none,0.3,401,27607,4,5,0.5646390999900177,27608,200
astar,False,400.0,4133,200,manhattan,0.3,401,5012,0,5,0.08097439998527989,4765,200
astar,False,400.0,4133,200,manhattan,0.3,401,5012,1,5,0.054095900035463274,4765,200
astar,False,400.0,4133,200,manhattan,0.3,401,5012,2,5,0.05592760001309216,4765,200
astar,False,400.0,4133,200,manhattan,0.3,401,5012,3,5,0.04876949999015778,4765,200
astar,False,400.0,4133,200,manhattan,0.3,401,5012,4,5,0.048239000025205314,4765,200
astar,False,400.0,22952,200,euclidean,0.3,401,23203,0,5,0.3648486000020057,23204,200
astar,False,400.0,22952,200,euclidean,0.3,401,23203,1,5,0.5545117000001483,23204,200
astar,False,400.0,22952,200,euclidean,0.3,401,23203,2,5,0.5816075000329874,23204,200
astar,False,400.0,22952,200,euclidean,0.3,401,23203,3,5,1.1067787000210956,23204,200
astar,False,400.0,22952,200,euclidean,0.3,401,23203,4,5,0.6683338999864645,23204,200
dijkstra,False,398.0,27372,200,none,0.3,399,27371,0,6,0.5398967000073753,27372,200
dijkstra,False,398.0,27372,200,none,0.3,399,27371,1,6,0.6619859999627806,27372,200
dijkstra,False,398.0,27372,200,none,0.3,399,27371,2,6,0.39640779996989295,27372,200
dijkstra,False,398.0,27372,200,none,0.3,399,27371,3,6,0.3044781000353396,27372,200
dijkstra,False,398.0,27372,200,none,0.3,399,27371,4,6,0.5150004000170156,27372,200
astar,False,398.0,5094,200,manhattan,0.3,399,6381,0,6,0.09117559995502234,5973,200
astar,False,398.0,5094,200,manhattan,0.3,399,6381,1,6,0.0892697999952361,5973,200
astar,False,398.0,5094,200,manhattan,0.3,399,6381,2,6,0.0917771000531502,5973,200
astar,False,398.0,5094,200,manhattan,0.3,399,6381,3,6,0.06752410001354292,5973,200
astar,False,398.0,5094,200,manhattan,0.3,399,6381,4,6,0.06533070001751184,5973,200
astar,False,398.0,22381,200,euclidean,0.3,399,22649,0,6,0.3952230999711901,22650,200
astar,False,398.0,22381,200,euclidean,0.3,399,22649,1,6,0.33174250001320615,22650,200
astar,False,398.0,22381,200,euclidean,0.3,399,22649,2,6,0.3082333999918774,22650,200
astar,False,398.0,22381,200,euclidean,0.3,399,22649,3,6,0.34749199997168034,22650,200
astar,False,398.0,22381,200,euclidean,0.3,399,22649,4,6,0.3256493000080809,22650,200
dijkstra,False,inf,1,200,none,0.3,0,0,0,7,0.00023100001271814108,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,1,7,0.00013160001253709197,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,2,7,4.9099966417998075e-05,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,3,7,9.220000356435776e-05,1,200
dijkstra,False,inf,1,200,none,0.3,0,0,4,7,4.060001811012626e-05,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,0,7,0.00012889999197795987,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,1,7,2.3300002794712782e-05,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,2,7,1.2699980288743973e-05,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,3,7,1.209997572004795e-05,1,200
astar,False,inf,1,200,manhattan,0.3,0,0,4,7,1.079996582120657e-05,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,0,7,1.090002479031682e-05,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,1,7,6.700051017105579e-06,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,2,7,6.800051778554916e-06,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,3,7,6.300047971308231e-06,1,200
astar,False,inf,1,200,euclidean,0.3,0,0,4,7,6.399990525096655e-06,1,200
dijkstra,False,inf,6,200,none,0.3,0,5,0,8,7.509998977184296e-05,6,200
dijkstra,False,inf,6,200,none,0.3,0,5,1,8,3.71999922208488e-05,6,200
dijkstra,False,inf,6,200,none,0.3,0,5,2,8,3.5400036722421646e-05,6,200
dijkstra,False,inf,6,200,none,0.3,0,5,3,8,6.509997183457017e-05,6,200
dijkstra,False,inf,6,200,none,0.3,0,5,4,8,6.280001252889633e-05,6,200
astar,False,inf,6,200,manhattan,0.3,0,5,0,8,6.910000229254365e-05,6,200
astar,False,inf,6,200,manhattan,0.3,0,5,1,8,6.420002318918705e-05,6,200
astar,False,inf,6,200,manhattan,0.3,0,5,2,8,6.440002471208572e-05,6,200
astar,False,inf,6,200,manhattan,0.3,0,5,3,8,5.7999975979328156e-05,6,200
astar,False,inf,6,200,manhattan,0.3,0,5,4,8,6.410002242773771e-05,6,200
astar,False,inf,6,200,euclidean,0.3,0,5,0,8,8.840003283694386e-05,6,200
astar,False,inf,6,200,euclidean,0.3,0,5,1,8,7.499998901039362e-05,6,200
astar,False,inf,6,200,euclidean,0.3,0,5,2,8,7.300003198906779e-05,6,200
astar,False,inf,6,200,euclidean,0.3,0,5,3,8,7.200002437457442e-05,6,200
astar,False,inf,6,200,euclidean,0.3,0,5,4,8,7.079995702952147e-05,6,200
dijkstra,False,402.0,27375,200,none,0.3,403,27377,0,9,0.39804129995172843,27378,200
dijkstra,False,402.0,27375,200,none,0.3,403,27377,1,9,0.308360300026834,27378,200
dijkstra,False,402.0,27375,200,none,0.3,403,27377,2,9,0.3548678000224754,27378,200
dijkstra,False,402.0,27375,200,none,0.3,403,27377,3,9,0.43742430000565946,27378,200
dijkstra,False,402.0,27375,200,none,0.3,403,27377,4,9,0.2976548000006005,27378,200
astar,False,402.0,6086,200,manhattan,0.3,403,7283,0,9,0.07989409996662289,6871,200
astar,False,402.0,6086,200,manhattan,0.3,403,7283,1,9,0.0839706000406295,6871,200
astar,False,402.0,6086,200,manhattan,0.3,403,7283,2,9,0.06878969998797402,6871,200
astar,False,402.0,6086,200,manhattan,0.3,403,7283,3,9,0.06510819995310158,6871,200
astar,False,402.0,6086,200,manhattan,0.3,403,7283,4,9,0.07922790001612157,6871,200
astar,False,402.0,23770,200,euclidean,0.3,403,23934,0,9,0.44443150004372,23935,200
astar,False,402.0,23770,200,euclidean,0.3,403,23934,1,9,0.4694905999931507,23935,200
astar,False,402.0,23770,200,euclidean,0.3,403,23934,2,9,0.3598457000334747,23935,200
astar,False,402.0,23770,200,euclidean,0.3,403,23934,3,9,0.3132812000112608,23935,200
astar,False,402.0,23770,200,euclidean,0.3,403,23934,4,9,0.35345289995893836,23935,200
dijkstra,False,406.0,27297,200,none,0.3,407,27299,0,10,0.4521128999767825,27300,200
dijkstra,False,406.0,27297,200,none,0.3,407,27299,1,10,0.39421820000279695,27300,200
dijkstra,False,406.0,27297,200,none,0.3,407,27299,2,10,0.2985997999785468,27300,200
dijkstra,False,406.0,27297,200,none,0.3,407,27299,3,10,0.3198437999817543,27300,200
dijkstra,False,406.0,27297,200,none,0.3,407,27299,4,10,0.28766849997919053,27300,200
astar,False,406.0,9109,200,manhattan,0.3,407,10846,0,10,0.11507649999111891,10267,200
astar,False,406.0,9109,200,manhattan,0.3,407,10846,1,10,0.15104229998541996,10267,200
astar,False,406.0,9109,200,manhattan,0.3,407,10846,2,10,0.13356009998824447,10267,200
astar,False,406.0,9109,200,manhattan,0.3,407,10846,3,10,0.16018900001654401,10267,200
astar,False,406.0,9109,200,manhattan,0.3,407,10846,4,10,0.1560312999645248,10267,200
astar,False,406.0,24550,200,euclidean,0.3,407,24724,0,10,0.3022190000046976,24722,200
astar,False,406.0,24550,200,euclidean,0.3,407,24724,1,10,0.30549359996803105,24722,200
astar,False,406.0,24550,200,euclidean,0.3,407,24724,2,10,0.30541810003342107,24722,200
astar,False,406.0,24550,200,euclidean,0.3,407,24724,3,10,0.3495924000162631,24722,200
astar,False,406.0,24550,200,euclidean,0.3,407,24724,4,10,0.4608519999892451,24722,200
